id,source_neural_network,num_of_calls,parameters,running_time
#19,shufflenet-v2-1x_16xb64_cifar10,28,"{'input_size': [[232]], 'value': [[1]], 'dtype': []}",9.357929229736328e-06
#20,stgcn_80e_ntu60_xsub_keypoint,11,"{'input_size': [[256]], 'value': [[0]], 'dtype': []}",1.0170936584472655e-05
#21,stgcn_80e_ntu60_xsub_keypoint,11,"{'input_size': [[128]], 'value': [[0]], 'dtype': []}",9.829998016357421e-06
#22,stgcn_80e_ntu60_xsub_keypoint,16,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",9.567737579345704e-06
#23,stgcn_80e_ntu60_xsub_keypoint,8,"{'input_size': [[64]], 'value': [[1.0]], 'dtype': []}",9.70602035522461e-06
#24,stgcn_80e_ntu60_xsub_keypoint,14,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",9.407997131347656e-06
#25,stgcn_80e_ntu60_xsub_keypoint,7,"{'input_size': [[128]], 'value': [[1.0]], 'dtype': []}",9.891986846923829e-06
#26,stgcn_80e_ntu60_xsub_keypoint,14,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",9.551048278808594e-06
#27,stgcn_80e_ntu60_xsub_keypoint,7,"{'input_size': [[256]], 'value': [[1.0]], 'dtype': []}",9.541511535644532e-06
#28,stgcn_80e_ntu60_xsub_keypoint,4,"{'input_size': [[192]], 'value': [[0]], 'dtype': []}",9.632110595703125e-06
#29,stgcn_80e_ntu60_xsub_keypoint,12,"{'input_size': [[64]], 'value': [[0]], 'dtype': []}",1.043081283569336e-05
#30,hrnet_w32_coco_256x192_coarsedropout,92,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",9.765625e-06
#31,hrnet_w32_coco_256x192_coarsedropout,92,"{'input_size': [[64]], 'value': [[1.0]], 'dtype': []}",9.722709655761719e-06
#32,hrnet_w32_coco_256x192_coarsedropout,36,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",9.660720825195313e-06
#33,hrnet_w32_coco_256x192_coarsedropout,36,"{'input_size': [[256]], 'value': [[1.0]], 'dtype': []}",9.751319885253906e-06
#34,hrnet_w32_coco_256x192_coarsedropout,93,"{'input_size': [[32]], 'value': [[1]], 'dtype': []}",9.703636169433594e-06
#35,hrnet_w32_coco_256x192_coarsedropout,93,"{'input_size': [[32]], 'value': [[1.0]], 'dtype': []}",1.0211467742919921e-05
#36,hrnet_w32_coco_256x192_coarsedropout,71,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",9.36269760131836e-06
#37,hrnet_w32_coco_256x192_coarsedropout,71,"{'input_size': [[128]], 'value': [[1.0]], 'dtype': []}",9.636878967285157e-06
#38,hrnet_w32_coco_256x192_coarsedropout,1,"{'input_size': [[17]], 'value': [[0]], 'dtype': []}",9.555816650390625e-06
#39,upernet_vit-b16_ln_mln_512x512_160k_ade20k,25,"{'input_size': [[768]], 'value': [[1.0]], 'dtype': []}",1.0132789611816406e-05
#40,upernet_vit-b16_ln_mln_512x512_160k_ade20k,12,"{'input_size': [[2304]], 'value': [[0.0]], 'dtype': []}",9.46044921875e-06
#41,upernet_vit-b16_ln_mln_512x512_160k_ade20k,12,"{'input_size': [[768]], 'value': [[0.0]], 'dtype': []}",9.34600830078125e-06
#42,upernet_vit-b16_ln_mln_512x512_160k_ade20k,16,"{'input_size': [[768]], 'value': [[0]], 'dtype': []}",9.560585021972657e-06
#43,upernet_vit-b16_ln_mln_512x512_160k_ade20k,38,"{'input_size': [[512]], 'value': [[1]], 'dtype': []}",9.658336639404296e-06
#44,upernet_vit-b16_ln_mln_512x512_160k_ade20k,24,"{'input_size': [[512]], 'value': [[1.0]], 'dtype': []}",9.968280792236329e-06
#45,upernet_vit-b16_ln_mln_512x512_160k_ade20k,14,"{'input_size': [[512]], 'value': [[0]], 'dtype': []}",9.65118408203125e-06
#46,upernet_vit-b16_ln_mln_512x512_160k_ade20k,3,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",9.455680847167968e-06
#47,upernet_vit-b16_ln_mln_512x512_160k_ade20k,2,"{'input_size': [[256]], 'value': [[1.0]], 'dtype': []}",9.512901306152343e-06
#48,upernet_vit-b16_ln_mln_512x512_160k_ade20k,2,"{'input_size': [[150]], 'value': [[0]], 'dtype': []}",9.448528289794922e-06
#49,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input_size': [[96]], 'value': [[1.0]], 'dtype': []}",1.0001659393310548e-05
#50,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,14,"{'input_size': [[384]], 'value': [[1.0]], 'dtype': []}",9.44375991821289e-06
#51,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input_size': [[768]], 'value': [[1.0]], 'dtype': []}",9.446144104003906e-06
#52,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,5,"{'input_size': [[192]], 'value': [[1.0]], 'dtype': []}",9.579658508300781e-06
#53,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_size': [[1536]], 'value': [[1.0]], 'dtype': []}",9.63449478149414e-06
#54,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,26,"{'input_size': [[256]], 'value': [[0]], 'dtype': []}",9.891986846923829e-06
#55,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_size': [[3]], 'value': [[0]], 'dtype': []}",9.708404541015625e-06
#56,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_size': [[12]], 'value': [[0]], 'dtype': []}",1.0342597961425782e-05
#57,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_size': [[81]], 'value': [[0]], 'dtype': []}",9.901523590087891e-06
#58,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_size': [[1024]], 'value': [[0]], 'dtype': []}",1.0001659393310548e-05
#59,ssd300_coco,8,"{'input_size': [[256]], 'value': [[0]], 'dtype': []}",9.737014770507813e-06
#60,ssd300_coco,2,"{'input_size': [[512]], 'value': [[0]], 'dtype': []}",9.458065032958985e-06
#61,ssd300_coco,6,"{'input_size': [[128]], 'value': [[0]], 'dtype': []}",9.734630584716796e-06
#62,ssd300_coco,1,"{'input_size': [[512]], 'value': [[20]], 'dtype': []}",9.448528289794922e-06
#63,ssd300_coco,3,"{'input_size': [[324]], 'value': [[0]], 'dtype': []}",1.8308162689208986e-05
#64,ssd300_coco,3,"{'input_size': [[486]], 'value': [[0]], 'dtype': []}",1.0039806365966797e-05
#65,ssd300_coco,3,"{'input_size': [[16]], 'value': [[0]], 'dtype': []}",9.88006591796875e-06
#66,ssd300_coco,3,"{'input_size': [[24]], 'value': [[0]], 'dtype': []}",9.906291961669921e-06
#67,resnet18_8xb16_cifar10,10,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",1.0113716125488282e-05
#68,resnet18_8xb16_cifar10,5,"{'input_size': [[64]], 'value': [[1.0]], 'dtype': []}",9.684562683105468e-06
#69,resnet18_8xb16_cifar10,10,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",9.756088256835938e-06
#70,resnet18_8xb16_cifar10,5,"{'input_size': [[128]], 'value': [[1.0]], 'dtype': []}",1.0309219360351563e-05
#71,resnet18_8xb16_cifar10,10,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",9.675025939941406e-06
#72,resnet18_8xb16_cifar10,9,"{'input_size': [[512]], 'value': [[0]], 'dtype': []}",9.806156158447266e-06
#73,resnet18_8xb16_cifar10,10,"{'input_size': [[512]], 'value': [[1]], 'dtype': []}",9.627342224121094e-06
#74,resnet18_8xb16_cifar10,9,"{'input_size': [[256]], 'value': [[0]], 'dtype': []}",9.415149688720704e-06
#75,resnet18_8xb16_cifar10,9,"{'input_size': [[64]], 'value': [[0]], 'dtype': []}",9.467601776123047e-06
#76,resnet18_8xb16_cifar10,9,"{'input_size': [[128]], 'value': [[0]], 'dtype': []}",1.002788543701172e-05
#77,vgg19bn_8xb32_cifar10,4,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",9.617805480957032e-06
#78,vgg19bn_8xb32_cifar10,16,"{'input_size': [[512]], 'value': [[1.0]], 'dtype': []}",9.59634780883789e-06
#79,vgg19bn_8xb32_cifar10,8,"{'input_size': [[64]], 'value': [[0]], 'dtype': []}",9.65118408203125e-06
#80,vgg19bn_8xb32_cifar10,4,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",2.3097991943359374e-05
#81,vgg19bn_8xb32_cifar10,32,"{'input_size': [[512]], 'value': [[0]], 'dtype': []}",1.0030269622802734e-05
#82,vgg19bn_8xb32_cifar10,8,"{'input_size': [[128]], 'value': [[0]], 'dtype': []}",9.810924530029297e-06
#83,vgg19bn_8xb32_cifar10,8,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",9.78231430053711e-06
#84,vgg19bn_8xb32_cifar10,8,"{'input_size': [[256]], 'value': [[1.0]], 'dtype': []}",9.74893569946289e-06
#85,vgg19bn_8xb32_cifar10,16,"{'input_size': [[256]], 'value': [[0]], 'dtype': []}",9.753704071044921e-06
#86,vgg19bn_8xb32_cifar10,16,"{'input_size': [[512]], 'value': [[1]], 'dtype': []}",9.624958038330078e-06
#87,faster_rcnn_r50_fpn_1x_coco,7,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",9.779930114746094e-06
#88,faster_rcnn_r50_fpn_1x_coco,7,"{'input_size': [[64]], 'value': [[1.0]], 'dtype': []}",9.665489196777344e-06
#89,faster_rcnn_r50_fpn_1x_coco,16,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",9.732246398925781e-06
#90,faster_rcnn_r50_fpn_1x_coco,16,"{'input_size': [[256]], 'value': [[1.0]], 'dtype': []}",9.720325469970704e-06
#91,faster_rcnn_r50_fpn_1x_coco,11,"{'input_size': [[512]], 'value': [[1]], 'dtype': []}",9.677410125732423e-06
#92,faster_rcnn_r50_fpn_1x_coco,11,"{'input_size': [[512]], 'value': [[1.0]], 'dtype': []}",9.78708267211914e-06
#93,faster_rcnn_r50_fpn_1x_coco,8,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",9.756088256835938e-06
#94,faster_rcnn_r50_fpn_1x_coco,8,"{'input_size': [[128]], 'value': [[1.0]], 'dtype': []}",9.255409240722656e-06
#95,faster_rcnn_r50_fpn_1x_coco,7,"{'input_size': [[1024]], 'value': [[1]], 'dtype': []}",9.551048278808594e-06
#96,faster_rcnn_r50_fpn_1x_coco,17,"{'input_size': [[256]], 'value': [[0]], 'dtype': []}",9.655952453613281e-06
#97,mobilenet-v2_8xb32_cifar10,16,"{'input_size': [[32]], 'value': [[1]], 'dtype': []}",9.789466857910157e-06
#98,mobilenet-v2_8xb32_cifar10,15,"{'input_size': [[96]], 'value': [[1]], 'dtype': []}",9.410381317138672e-06
#99,mobilenet-v2_8xb32_cifar10,16,"{'input_size': [[384]], 'value': [[0]], 'dtype': []}",9.882450103759766e-06
#100,mobilenet-v2_8xb32_cifar10,18,"{'input_size': [[960]], 'value': [[1]], 'dtype': []}",9.584426879882813e-06
#101,mobilenet-v2_8xb32_cifar10,12,"{'input_size': [[192]], 'value': [[0]], 'dtype': []}",9.675025939941406e-06
#102,mobilenet-v2_8xb32_cifar10,12,"{'input_size': [[144]], 'value': [[1]], 'dtype': []}",9.558200836181641e-06
#103,mobilenet-v2_8xb32_cifar10,12,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",9.52005386352539e-06
#104,mobilenet-v2_8xb32_cifar10,18,"{'input_size': [[192]], 'value': [[1]], 'dtype': []}",9.589195251464843e-06
#105,mobilenet-v2_8xb32_cifar10,24,"{'input_size': [[384]], 'value': [[1]], 'dtype': []}",9.646415710449219e-06
#106,mobilenet-v2_8xb32_cifar10,18,"{'input_size': [[576]], 'value': [[1]], 'dtype': []}",9.42230224609375e-06
#107,seresnet50_8xb32_cifar10,31,"{'input_size': [[1024]], 'value': [[0]], 'dtype': []}",9.577274322509766e-06
#108,seresnet50_8xb32_cifar10,19,"{'input_size': [[64]], 'value': [[0]], 'dtype': []}",9.636878967285157e-06
#109,seresnet50_8xb32_cifar10,32,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",9.462833404541015e-06
#110,seresnet50_8xb32_cifar10,16,"{'input_size': [[256]], 'value': [[1.0]], 'dtype': []}",9.427070617675781e-06
#111,seresnet50_8xb32_cifar10,14,"{'input_size': [[1024]], 'value': [[1]], 'dtype': []}",9.691715240478515e-06
#112,seresnet50_8xb32_cifar10,16,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",9.386539459228515e-06
#113,seresnet50_8xb32_cifar10,28,"{'input_size': [[256]], 'value': [[0]], 'dtype': []}",9.372234344482422e-06
#114,seresnet50_8xb32_cifar10,22,"{'input_size': [[512]], 'value': [[1]], 'dtype': []}",9.36269760131836e-06
#115,seresnet50_8xb32_cifar10,16,"{'input_size': [[2048]], 'value': [[0]], 'dtype': []}",9.560585021972657e-06
#116,seresnet50_8xb32_cifar10,27,"{'input_size': [[512]], 'value': [[0]], 'dtype': []}",9.5367431640625e-06
#117,deeplabv3_r50-d8_512x512_80k_ade20k,14,"{'input_size': [[1024]], 'value': [[1.0]], 'dtype': []}",9.708404541015625e-06
#118,deeplabv3_r50-d8_512x512_80k_ade20k,14,"{'input_size': [[1024]], 'value': [[1]], 'dtype': []}",9.372234344482422e-06
#119,deeplabv3_r50-d8_512x512_80k_ade20k,14,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",9.758472442626953e-06
#120,deeplabv3_r50-d8_512x512_80k_ade20k,14,"{'input_size': [[64]], 'value': [[1.0]], 'dtype': []}",9.632110595703125e-06
#121,deeplabv3_r50-d8_512x512_80k_ade20k,35,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",9.42230224609375e-06
#122,deeplabv3_r50-d8_512x512_80k_ade20k,34,"{'input_size': [[256]], 'value': [[1.0]], 'dtype': []}",9.753704071044921e-06
#123,deeplabv3_r50-d8_512x512_80k_ade20k,41,"{'input_size': [[512]], 'value': [[1]], 'dtype': []}",9.739398956298828e-06
#124,deeplabv3_r50-d8_512x512_80k_ade20k,34,"{'input_size': [[512]], 'value': [[1.0]], 'dtype': []}",9.43899154663086e-06
#125,deeplabv3_r50-d8_512x512_80k_ade20k,16,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",9.419918060302734e-06
#126,deeplabv3_r50-d8_512x512_80k_ade20k,16,"{'input_size': [[128]], 'value': [[1.0]], 'dtype': []}",9.591579437255859e-06
#127,efficientnet-b0_8xb32_cifar10,18,"{'input_size': [[672]], 'value': [[0]], 'dtype': []}",9.500980377197266e-06
#128,efficientnet-b0_8xb32_cifar10,12,"{'input_size': [[240]], 'value': [[0]], 'dtype': []}",9.942054748535157e-06
#129,efficientnet-b0_8xb32_cifar10,18,"{'input_size': [[672]], 'value': [[1]], 'dtype': []}",9.493827819824219e-06
#130,efficientnet-b0_8xb32_cifar10,12,"{'input_size': [[240]], 'value': [[1]], 'dtype': []}",9.698867797851562e-06
#131,efficientnet-b0_8xb32_cifar10,12,"{'input_size': [[144]], 'value': [[0]], 'dtype': []}",9.486675262451172e-06
#132,efficientnet-b0_8xb32_cifar10,12,"{'input_size': [[144]], 'value': [[1]], 'dtype': []}",9.419918060302734e-06
#133,efficientnet-b0_8xb32_cifar10,24,"{'input_size': [[1152]], 'value': [[0]], 'dtype': []}",9.527206420898438e-06
#134,efficientnet-b0_8xb32_cifar10,18,"{'input_size': [[480]], 'value': [[0]], 'dtype': []}",9.55343246459961e-06
#135,efficientnet-b0_8xb32_cifar10,24,"{'input_size': [[1152]], 'value': [[1]], 'dtype': []}",9.46044921875e-06
#136,efficientnet-b0_8xb32_cifar10,18,"{'input_size': [[480]], 'value': [[1]], 'dtype': []}",9.610652923583985e-06
#137,swin-base_16xb64_cifar10,10,"{'input_size': [[96]], 'value': [[1.0]], 'dtype': []}",9.469985961914062e-06
#138,swin-base_16xb64_cifar10,74,"{'input_size': [[384]], 'value': [[1.0]], 'dtype': []}",9.508132934570313e-06
#139,swin-base_16xb64_cifar10,8,"{'input_size': [[192]], 'value': [[1.0]], 'dtype': []}",9.539127349853515e-06
#140,swin-base_16xb64_cifar10,12,"{'input_size': [[768]], 'value': [[1.0]], 'dtype': []}",9.746551513671876e-06
#141,swin-base_16xb64_cifar10,12,"{'input_size': [[768]], 'value': [[0.0]], 'dtype': []}",9.741783142089844e-06
#142,swin-base_16xb64_cifar10,19,"{'input_size': [[1536]], 'value': [[0.0]], 'dtype': []}",9.555816650390625e-06
#143,swin-base_16xb64_cifar10,9,"{'input_size': [[96]], 'value': [[0.0]], 'dtype': []}",9.508132934570313e-06
#144,swin-base_16xb64_cifar10,75,"{'input_size': [[384]], 'value': [[0.0]], 'dtype': []}",9.393692016601562e-06
#145,swin-base_16xb64_cifar10,18,"{'input_size': [[1152]], 'value': [[0.0]], 'dtype': []}",9.627342224121094e-06
#146,swin-base_16xb64_cifar10,8,"{'input_size': [[192]], 'value': [[0.0]], 'dtype': []}",9.446144104003906e-06
#147,fcn_r50-d8_512x512_80k_ade20k,7,"{'input_size': [[1024]], 'value': [[1.0]], 'dtype': []}",9.653568267822266e-06
#148,fcn_r50-d8_512x512_80k_ade20k,7,"{'input_size': [[1024]], 'value': [[1]], 'dtype': []}",9.543895721435547e-06
#149,fcn_r50-d8_512x512_80k_ade20k,7,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",9.660720825195313e-06
#150,fcn_r50-d8_512x512_80k_ade20k,7,"{'input_size': [[64]], 'value': [[1.0]], 'dtype': []}",9.582042694091796e-06
#151,fcn_r50-d8_512x512_80k_ade20k,18,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",9.565353393554687e-06
#152,fcn_r50-d8_512x512_80k_ade20k,17,"{'input_size': [[256]], 'value': [[1.0]], 'dtype': []}",9.300708770751953e-06
#153,fcn_r50-d8_512x512_80k_ade20k,18,"{'input_size': [[512]], 'value': [[1]], 'dtype': []}",9.78231430053711e-06
#154,fcn_r50-d8_512x512_80k_ade20k,14,"{'input_size': [[512]], 'value': [[1.0]], 'dtype': []}",9.560585021972657e-06
#155,fcn_r50-d8_512x512_80k_ade20k,8,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",9.760856628417968e-06
#156,fcn_r50-d8_512x512_80k_ade20k,8,"{'input_size': [[128]], 'value': [[1.0]], 'dtype': []}",9.591579437255859e-06
#157,solo_r50_fpn_1x_coco,7,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",9.465217590332032e-06
#158,solo_r50_fpn_1x_coco,7,"{'input_size': [[64]], 'value': [[1.0]], 'dtype': []}",1.0411739349365235e-05
#159,solo_r50_fpn_1x_coco,30,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",1.0044574737548829e-05
#160,solo_r50_fpn_1x_coco,30,"{'input_size': [[256]], 'value': [[1.0]], 'dtype': []}",9.839534759521485e-06
#161,solo_r50_fpn_1x_coco,11,"{'input_size': [[512]], 'value': [[1]], 'dtype': []}",9.963512420654297e-06
#162,solo_r50_fpn_1x_coco,11,"{'input_size': [[512]], 'value': [[1.0]], 'dtype': []}",9.980201721191406e-06
#163,solo_r50_fpn_1x_coco,8,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",1.0049343109130859e-05
#164,solo_r50_fpn_1x_coco,8,"{'input_size': [[128]], 'value': [[1.0]], 'dtype': []}",1.007080078125e-05
#165,solo_r50_fpn_1x_coco,7,"{'input_size': [[1024]], 'value': [[1]], 'dtype': []}",1.0049343109130859e-05
#166,solo_r50_fpn_1x_coco,31,"{'input_size': [[256]], 'value': [[0]], 'dtype': []}",9.88006591796875e-06
#167,vit-base-p16_pt-64xb64_cifar10-224,25,"{'input_size': [[768]], 'value': [[1.0]], 'dtype': []}",9.849071502685547e-06
#168,vit-base-p16_pt-64xb64_cifar10-224,1,"{'input_size': [[768]], 'value': [[0]], 'dtype': []}",1.0561943054199218e-05
#169,vit-base-p16_pt-64xb64_cifar10-224,1,"{'input_size': [[3072, 768]], 'value': [[0]], 'dtype': []}",1.0085105895996093e-05
#170,vit-base-p16_pt-64xb64_cifar10-224,1,"{'input_size': [[3072]], 'value': [[0]], 'dtype': []}",1.0063648223876953e-05
#171,vit-base-p16_pt-64xb64_cifar10-224,1,"{'input_size': [[1000, 3072]], 'value': [[0]], 'dtype': []}",9.851455688476563e-06
#172,vit-base-p16_pt-64xb64_cifar10-224,1,"{'input_size': [[1000]], 'value': [[0]], 'dtype': []}",9.95159149169922e-06
#173,sar_r31_parallel_decoder_toy_dataset,806,"{'input_size': [[9]], 'value': [[0]], 'dtype': []}",9.71078872680664e-06
#174,sar_r31_parallel_decoder_toy_dataset,402,"{'input_size': [[12]], 'value': [[0]], 'dtype': []}",9.794235229492187e-06
#175,sar_r31_parallel_decoder_toy_dataset,1608,"{'input_size': [[7]], 'value': [[0]], 'dtype': []}",1.0042190551757812e-05
#176,sar_r31_parallel_decoder_toy_dataset,812,"{'input_size': [[8]], 'value': [[0]], 'dtype': []}",1.0113716125488282e-05
#177,sar_r31_parallel_decoder_toy_dataset,9,"{'input_size': [[256]], 'value': [[1]], 'dtype': []}",1.003265380859375e-05
#178,sar_r31_parallel_decoder_toy_dataset,404,"{'input_size': [[10]], 'value': [[0]], 'dtype': []}",1.0197162628173829e-05
#179,sar_r31_parallel_decoder_toy_dataset,19,"{'input_size': [[512]], 'value': [[1]], 'dtype': []}",1.0089874267578125e-05
#180,sar_r31_parallel_decoder_toy_dataset,19,"{'input_size': [[512]], 'value': [[1.0]], 'dtype': []}",1.016855239868164e-05
#181,sar_r31_parallel_decoder_toy_dataset,22,"{'input_size': [[512]], 'value': [[0]], 'dtype': []}",9.961128234863282e-06
#182,sar_r31_parallel_decoder_toy_dataset,11,"{'input_size': [[256]], 'value': [[0]], 'dtype': []}",1.0044574737548829e-05
#183,centernet_resnet18_140e_coco,11,"{'input_size': [[64]], 'value': [[1]], 'dtype': []}",9.901523590087891e-06
#184,centernet_resnet18_140e_coco,7,"{'input_size': [[64]], 'value': [[1.0]], 'dtype': []}",9.996891021728516e-06
#185,centernet_resnet18_140e_coco,11,"{'input_size': [[128]], 'value': [[1]], 'dtype': []}",1.0457038879394531e-05
